eventid,username,input,size,compCS,width,outfile,protocol,duration,height,url,keyAlgs,ttylog,data,sensor,arch,session,shasum,message,langCS,timestamp,kexAlgs,encCS,password,version,dst_port,macCS,destfile,client_fingerprint,filename
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/7986a8cce0c9ea8053fa92bf76e2b36502a8783c9d91b3b3e73e669f8777fb2c,,,,,,,,fet-cowrie,,5e03ee41ba3e,7986a8cce0c9ea8053fa92bf76e2b36502a8783c9d91b3b3e73e669f8777fb2c,"SFTP Uploaded file ""sqhost.exe"" to var/lib/cowrie/downloads/7986a8cce0c9ea8053fa92bf76e2b36502a8783c9d91b3b3e73e669f8777fb2c",,2022-09-30T17:22:30.348326Z,,,,,,,,,sqhost.exe
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/4e53ad5d8023ba71e77b19e88f6ef2cb08d9030e1562cfbe49b6e15cc4cf8c4f,,,,,,,,fet-cowrie,,5e03ee41ba3e,4e53ad5d8023ba71e77b19e88f6ef2cb08d9030e1562cfbe49b6e15cc4cf8c4f,"SFTP Uploaded file ""updates1.7z"" to var/lib/cowrie/downloads/4e53ad5d8023ba71e77b19e88f6ef2cb08d9030e1562cfbe49b6e15cc4cf8c4f",,2022-09-30T17:22:38.101846Z,,,,,,,,,updates1.7z
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/ac9674feb8f2fad20c1e046de67f899419276ae79a60e8cc021a4bf472ae044f,,,,,,,,fet-cowrie,,5e03ee41ba3e,ac9674feb8f2fad20c1e046de67f899419276ae79a60e8cc021a4bf472ae044f,"SFTP Uploaded file ""7z.exe"" to var/lib/cowrie/downloads/ac9674feb8f2fad20c1e046de67f899419276ae79a60e8cc021a4bf472ae044f",,2022-09-30T17:22:40.098993Z,,,,,,,,,7z.exe
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/a1e1d1f0fff4fcccfbdfa313f3bdfea4d3dfe2c2d9174a615bbc39a0a6929338,,,,,,,,fet-cowrie,,5e03ee41ba3e,a1e1d1f0fff4fcccfbdfa313f3bdfea4d3dfe2c2d9174a615bbc39a0a6929338,"SFTP Uploaded file ""7z.dll"" to var/lib/cowrie/downloads/a1e1d1f0fff4fcccfbdfa313f3bdfea4d3dfe2c2d9174a615bbc39a0a6929338",,2022-09-30T17:22:54.885274Z,,,,,,,,,7z.dll
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/6f39d02f27e3241224bb16e4753091b9d4ae2b4d0108a3fde2e3ebad0e1627bf,,,,,,,,fet-cowrie,,5e03ee41ba3e,6f39d02f27e3241224bb16e4753091b9d4ae2b4d0108a3fde2e3ebad0e1627bf,"SFTP Uploaded file ""updates2.7z"" to var/lib/cowrie/downloads/6f39d02f27e3241224bb16e4753091b9d4ae2b4d0108a3fde2e3ebad0e1627bf",,2022-09-30T17:23:03.980173Z,,,,,,,,,updates2.7z
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/4ffe67002499ecb395ccb4fcd1988354dc1c44eb83963cc6711a93a8736aeaae,,,,,,,,fet-cowrie,,5e03ee41ba3e,4ffe67002499ecb395ccb4fcd1988354dc1c44eb83963cc6711a93a8736aeaae,"SFTP Uploaded file ""zsvc"" to var/lib/cowrie/downloads/4ffe67002499ecb395ccb4fcd1988354dc1c44eb83963cc6711a93a8736aeaae",,2022-09-30T17:23:06.329190Z,,,,,,,,,zsvc
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/54327fd35bd7cef72d2a36873517a4cb6a8e6753dc7f27dd6494f51ce35701ff,,,,,,,,fet-cowrie,,f0a88d3254e4,54327fd35bd7cef72d2a36873517a4cb6a8e6753dc7f27dd6494f51ce35701ff,"SFTP Uploaded file ""xinetd"" to var/lib/cowrie/downloads/54327fd35bd7cef72d2a36873517a4cb6a8e6753dc7f27dd6494f51ce35701ff",,2022-09-30T17:48:33.173929Z,,,,,,,,,xinetd
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/3b0285d601232ddee79a28f3923462f3e4f8c6cedb809377ed0da07ba06b651e,,,,,,,,fet-cowrie,,0fc0d9a64727,3b0285d601232ddee79a28f3923462f3e4f8c6cedb809377ed0da07ba06b651e,"SFTP Uploaded file ""rdpcIip.exe"" to var/lib/cowrie/downloads/3b0285d601232ddee79a28f3923462f3e4f8c6cedb809377ed0da07ba06b651e",,2022-10-01T10:14:35.276766Z,,,,,,,,,rdpcIip.exe
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/469aa49f4f628498111af193d9220fcc41825d94525246656e40b0560d4cd267,,,,,,,,fet-cowrie,,0fc0d9a64727,469aa49f4f628498111af193d9220fcc41825d94525246656e40b0560d4cd267,"SFTP Uploaded file ""upnpsetup"" to var/lib/cowrie/downloads/469aa49f4f628498111af193d9220fcc41825d94525246656e40b0560d4cd267",,2022-10-01T10:14:44.848450Z,,,,,,,,,upnpsetup
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/7986a8cce0c9ea8053fa92bf76e2b36502a8783c9d91b3b3e73e669f8777fb2c,,,,,,,,fet-cowrie,,0fc0d9a64727,7986a8cce0c9ea8053fa92bf76e2b36502a8783c9d91b3b3e73e669f8777fb2c,"SFTP Uploaded file ""sqhost.exe"" to var/lib/cowrie/downloads/7986a8cce0c9ea8053fa92bf76e2b36502a8783c9d91b3b3e73e669f8777fb2c",,2022-10-01T10:14:47.225663Z,,,,,,,,,sqhost.exe
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/4e53ad5d8023ba71e77b19e88f6ef2cb08d9030e1562cfbe49b6e15cc4cf8c4f,,,,,,,,fet-cowrie,,0fc0d9a64727,4e53ad5d8023ba71e77b19e88f6ef2cb08d9030e1562cfbe49b6e15cc4cf8c4f,"SFTP Uploaded file ""updates1.7z"" to var/lib/cowrie/downloads/4e53ad5d8023ba71e77b19e88f6ef2cb08d9030e1562cfbe49b6e15cc4cf8c4f",,2022-10-01T10:15:02.436312Z,,,,,,,,,updates1.7z
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/ac9674feb8f2fad20c1e046de67f899419276ae79a60e8cc021a4bf472ae044f,,,,,,,,fet-cowrie,,0fc0d9a64727,ac9674feb8f2fad20c1e046de67f899419276ae79a60e8cc021a4bf472ae044f,"SFTP Uploaded file ""7z.exe"" to var/lib/cowrie/downloads/ac9674feb8f2fad20c1e046de67f899419276ae79a60e8cc021a4bf472ae044f",,2022-10-01T10:15:03.682746Z,,,,,,,,,7z.exe
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/a1e1d1f0fff4fcccfbdfa313f3bdfea4d3dfe2c2d9174a615bbc39a0a6929338,,,,,,,,fet-cowrie,,0fc0d9a64727,a1e1d1f0fff4fcccfbdfa313f3bdfea4d3dfe2c2d9174a615bbc39a0a6929338,"SFTP Uploaded file ""7z.dll"" to var/lib/cowrie/downloads/a1e1d1f0fff4fcccfbdfa313f3bdfea4d3dfe2c2d9174a615bbc39a0a6929338",,2022-10-01T10:15:11.140803Z,,,,,,,,,7z.dll
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/6f39d02f27e3241224bb16e4753091b9d4ae2b4d0108a3fde2e3ebad0e1627bf,,,,,,,,fet-cowrie,,0fc0d9a64727,6f39d02f27e3241224bb16e4753091b9d4ae2b4d0108a3fde2e3ebad0e1627bf,"SFTP Uploaded file ""updates2.7z"" to var/lib/cowrie/downloads/6f39d02f27e3241224bb16e4753091b9d4ae2b4d0108a3fde2e3ebad0e1627bf",,2022-10-01T10:15:32.475549Z,,,,,,,,,updates2.7z
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/878cfcfb1de4caef62eada960f6eda5a8ed8d2664acb7dcc8124fe347ae78a42,,,,,,,,fet-cowrie,,0fc0d9a64727,878cfcfb1de4caef62eada960f6eda5a8ed8d2664acb7dcc8124fe347ae78a42,"SFTP Uploaded file ""zsvc"" to var/lib/cowrie/downloads/878cfcfb1de4caef62eada960f6eda5a8ed8d2664acb7dcc8124fe347ae78a42",,2022-10-01T10:15:35.702936Z,,,,,,,,,zsvc
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/59edf71f282ada3c2f91d2f137f68fb90525e6d7e9b14ea2c04736d7841de731,,,,,,,,fet-cowrie,,2d05b712c6a6,59edf71f282ada3c2f91d2f137f68fb90525e6d7e9b14ea2c04736d7841de731,"SFTP Uploaded file ""xinetd"" to var/lib/cowrie/downloads/59edf71f282ada3c2f91d2f137f68fb90525e6d7e9b14ea2c04736d7841de731",,2022-10-01T10:24:37.297639Z,,,,,,,,,xinetd
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/3b0285d601232ddee79a28f3923462f3e4f8c6cedb809377ed0da07ba06b651e,,,,,,,,fet-cowrie,,107cd514cf9d,3b0285d601232ddee79a28f3923462f3e4f8c6cedb809377ed0da07ba06b651e,"SFTP Uploaded file ""rdpcIip.exe"" to var/lib/cowrie/downloads/3b0285d601232ddee79a28f3923462f3e4f8c6cedb809377ed0da07ba06b651e",,2022-10-01T10:35:29.999062Z,,,,,,,,,rdpcIip.exe
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/469aa49f4f628498111af193d9220fcc41825d94525246656e40b0560d4cd267,,,,,,,,fet-cowrie,,107cd514cf9d,469aa49f4f628498111af193d9220fcc41825d94525246656e40b0560d4cd267,"SFTP Uploaded file ""upnpsetup"" to var/lib/cowrie/downloads/469aa49f4f628498111af193d9220fcc41825d94525246656e40b0560d4cd267",,2022-10-01T10:35:44.689102Z,,,,,,,,,upnpsetup
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/7986a8cce0c9ea8053fa92bf76e2b36502a8783c9d91b3b3e73e669f8777fb2c,,,,,,,,fet-cowrie,,107cd514cf9d,7986a8cce0c9ea8053fa92bf76e2b36502a8783c9d91b3b3e73e669f8777fb2c,"SFTP Uploaded file ""sqhost.exe"" to var/lib/cowrie/downloads/7986a8cce0c9ea8053fa92bf76e2b36502a8783c9d91b3b3e73e669f8777fb2c",,2022-10-01T10:35:45.747977Z,,,,,,,,,sqhost.exe
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/4e53ad5d8023ba71e77b19e88f6ef2cb08d9030e1562cfbe49b6e15cc4cf8c4f,,,,,,,,fet-cowrie,,107cd514cf9d,4e53ad5d8023ba71e77b19e88f6ef2cb08d9030e1562cfbe49b6e15cc4cf8c4f,"SFTP Uploaded file ""updates1.7z"" to var/lib/cowrie/downloads/4e53ad5d8023ba71e77b19e88f6ef2cb08d9030e1562cfbe49b6e15cc4cf8c4f",,2022-10-01T10:35:56.294427Z,,,,,,,,,updates1.7z
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/ac9674feb8f2fad20c1e046de67f899419276ae79a60e8cc021a4bf472ae044f,,,,,,,,fet-cowrie,,107cd514cf9d,ac9674feb8f2fad20c1e046de67f899419276ae79a60e8cc021a4bf472ae044f,"SFTP Uploaded file ""7z.exe"" to var/lib/cowrie/downloads/ac9674feb8f2fad20c1e046de67f899419276ae79a60e8cc021a4bf472ae044f",,2022-10-01T10:35:56.764573Z,,,,,,,,,7z.exe
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/a1e1d1f0fff4fcccfbdfa313f3bdfea4d3dfe2c2d9174a615bbc39a0a6929338,,,,,,,,fet-cowrie,,107cd514cf9d,a1e1d1f0fff4fcccfbdfa313f3bdfea4d3dfe2c2d9174a615bbc39a0a6929338,"SFTP Uploaded file ""7z.dll"" to var/lib/cowrie/downloads/a1e1d1f0fff4fcccfbdfa313f3bdfea4d3dfe2c2d9174a615bbc39a0a6929338",,2022-10-01T10:35:58.868336Z,,,,,,,,,7z.dll
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/6f39d02f27e3241224bb16e4753091b9d4ae2b4d0108a3fde2e3ebad0e1627bf,,,,,,,,fet-cowrie,,107cd514cf9d,6f39d02f27e3241224bb16e4753091b9d4ae2b4d0108a3fde2e3ebad0e1627bf,"SFTP Uploaded file ""updates2.7z"" to var/lib/cowrie/downloads/6f39d02f27e3241224bb16e4753091b9d4ae2b4d0108a3fde2e3ebad0e1627bf",,2022-10-01T10:36:06.814917Z,,,,,,,,,updates2.7z
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/9fc1500d924974ab830129f2c52d2f5d3bb14c3aa2eab3ccf9054e1d776ba892,,,,,,,,fet-cowrie,,107cd514cf9d,9fc1500d924974ab830129f2c52d2f5d3bb14c3aa2eab3ccf9054e1d776ba892,"SFTP Uploaded file ""zsvc"" to var/lib/cowrie/downloads/9fc1500d924974ab830129f2c52d2f5d3bb14c3aa2eab3ccf9054e1d776ba892",,2022-10-01T10:36:09.317512Z,,,,,,,,,zsvc
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/0287f63135169666f3fd73e5035bb2f3e13cda458fd4c5099507d426618464af,,,,,,,,fet-cowrie,,23d670e00802,0287f63135169666f3fd73e5035bb2f3e13cda458fd4c5099507d426618464af,"SFTP Uploaded file ""xinetd"" to var/lib/cowrie/downloads/0287f63135169666f3fd73e5035bb2f3e13cda458fd4c5099507d426618464af",,2022-10-01T10:38:27.330993Z,,,,,,,,,xinetd
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/3b0285d601232ddee79a28f3923462f3e4f8c6cedb809377ed0da07ba06b651e,,,,,,,,fet-cowrie,,e73a59292e9b,3b0285d601232ddee79a28f3923462f3e4f8c6cedb809377ed0da07ba06b651e,"SFTP Uploaded file ""rdpcIip.exe"" to var/lib/cowrie/downloads/3b0285d601232ddee79a28f3923462f3e4f8c6cedb809377ed0da07ba06b651e",,2022-10-01T10:48:07.803504Z,,,,,,,,,rdpcIip.exe
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/469aa49f4f628498111af193d9220fcc41825d94525246656e40b0560d4cd267,,,,,,,,fet-cowrie,,e73a59292e9b,469aa49f4f628498111af193d9220fcc41825d94525246656e40b0560d4cd267,"SFTP Uploaded file ""upnpsetup"" to var/lib/cowrie/downloads/469aa49f4f628498111af193d9220fcc41825d94525246656e40b0560d4cd267",,2022-10-01T10:48:43.792147Z,,,,,,,,,upnpsetup
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/7986a8cce0c9ea8053fa92bf76e2b36502a8783c9d91b3b3e73e669f8777fb2c,,,,,,,,fet-cowrie,,e73a59292e9b,7986a8cce0c9ea8053fa92bf76e2b36502a8783c9d91b3b3e73e669f8777fb2c,"SFTP Uploaded file ""sqhost.exe"" to var/lib/cowrie/downloads/7986a8cce0c9ea8053fa92bf76e2b36502a8783c9d91b3b3e73e669f8777fb2c",,2022-10-01T10:48:46.582087Z,,,,,,,,,sqhost.exe
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/4e53ad5d8023ba71e77b19e88f6ef2cb08d9030e1562cfbe49b6e15cc4cf8c4f,,,,,,,,fet-cowrie,,e73a59292e9b,4e53ad5d8023ba71e77b19e88f6ef2cb08d9030e1562cfbe49b6e15cc4cf8c4f,"SFTP Uploaded file ""updates1.7z"" to var/lib/cowrie/downloads/4e53ad5d8023ba71e77b19e88f6ef2cb08d9030e1562cfbe49b6e15cc4cf8c4f",,2022-10-01T10:49:08.826235Z,,,,,,,,,updates1.7z
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/ac9674feb8f2fad20c1e046de67f899419276ae79a60e8cc021a4bf472ae044f,,,,,,,,fet-cowrie,,e73a59292e9b,ac9674feb8f2fad20c1e046de67f899419276ae79a60e8cc021a4bf472ae044f,"SFTP Uploaded file ""7z.exe"" to var/lib/cowrie/downloads/ac9674feb8f2fad20c1e046de67f899419276ae79a60e8cc021a4bf472ae044f",,2022-10-01T10:49:12.144114Z,,,,,,,,,7z.exe
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/a1e1d1f0fff4fcccfbdfa313f3bdfea4d3dfe2c2d9174a615bbc39a0a6929338,,,,,,,,fet-cowrie,,e73a59292e9b,a1e1d1f0fff4fcccfbdfa313f3bdfea4d3dfe2c2d9174a615bbc39a0a6929338,"SFTP Uploaded file ""7z.dll"" to var/lib/cowrie/downloads/a1e1d1f0fff4fcccfbdfa313f3bdfea4d3dfe2c2d9174a615bbc39a0a6929338",,2022-10-01T10:49:17.696401Z,,,,,,,,,7z.dll
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/6f39d02f27e3241224bb16e4753091b9d4ae2b4d0108a3fde2e3ebad0e1627bf,,,,,,,,fet-cowrie,,e73a59292e9b,6f39d02f27e3241224bb16e4753091b9d4ae2b4d0108a3fde2e3ebad0e1627bf,"SFTP Uploaded file ""updates2.7z"" to var/lib/cowrie/downloads/6f39d02f27e3241224bb16e4753091b9d4ae2b4d0108a3fde2e3ebad0e1627bf",,2022-10-01T10:49:50.778665Z,,,,,,,,,updates2.7z
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/540c65a3a4ce08dc63e255181e6b54b415b1f2e63e1b8a89da9cca8fd5c9b4bf,,,,,,,,fet-cowrie,,e73a59292e9b,540c65a3a4ce08dc63e255181e6b54b415b1f2e63e1b8a89da9cca8fd5c9b4bf,"SFTP Uploaded file ""zsvc"" to var/lib/cowrie/downloads/540c65a3a4ce08dc63e255181e6b54b415b1f2e63e1b8a89da9cca8fd5c9b4bf",,2022-10-01T10:50:13.232928Z,,,,,,,,,zsvc
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/3b0285d601232ddee79a28f3923462f3e4f8c6cedb809377ed0da07ba06b651e,,,,,,,,fet-cowrie,,cc8381959a89,3b0285d601232ddee79a28f3923462f3e4f8c6cedb809377ed0da07ba06b651e,"SFTP Uploaded file ""rdpcIip.exe"" to var/lib/cowrie/downloads/3b0285d601232ddee79a28f3923462f3e4f8c6cedb809377ed0da07ba06b651e",,2022-10-01T11:20:40.352014Z,,,,,,,,,rdpcIip.exe
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/469aa49f4f628498111af193d9220fcc41825d94525246656e40b0560d4cd267,,,,,,,,fet-cowrie,,cc8381959a89,469aa49f4f628498111af193d9220fcc41825d94525246656e40b0560d4cd267,"SFTP Uploaded file ""upnpsetup"" to var/lib/cowrie/downloads/469aa49f4f628498111af193d9220fcc41825d94525246656e40b0560d4cd267",,2022-10-01T11:21:05.259759Z,,,,,,,,,upnpsetup
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/7986a8cce0c9ea8053fa92bf76e2b36502a8783c9d91b3b3e73e669f8777fb2c,,,,,,,,fet-cowrie,,cc8381959a89,7986a8cce0c9ea8053fa92bf76e2b36502a8783c9d91b3b3e73e669f8777fb2c,"SFTP Uploaded file ""sqhost.exe"" to var/lib/cowrie/downloads/7986a8cce0c9ea8053fa92bf76e2b36502a8783c9d91b3b3e73e669f8777fb2c",,2022-10-01T11:21:11.426382Z,,,,,,,,,sqhost.exe
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/4e53ad5d8023ba71e77b19e88f6ef2cb08d9030e1562cfbe49b6e15cc4cf8c4f,,,,,,,,fet-cowrie,,cc8381959a89,4e53ad5d8023ba71e77b19e88f6ef2cb08d9030e1562cfbe49b6e15cc4cf8c4f,"SFTP Uploaded file ""updates1.7z"" to var/lib/cowrie/downloads/4e53ad5d8023ba71e77b19e88f6ef2cb08d9030e1562cfbe49b6e15cc4cf8c4f",,2022-10-01T11:21:36.124081Z,,,,,,,,,updates1.7z
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/ac9674feb8f2fad20c1e046de67f899419276ae79a60e8cc021a4bf472ae044f,,,,,,,,fet-cowrie,,cc8381959a89,ac9674feb8f2fad20c1e046de67f899419276ae79a60e8cc021a4bf472ae044f,"SFTP Uploaded file ""7z.exe"" to var/lib/cowrie/downloads/ac9674feb8f2fad20c1e046de67f899419276ae79a60e8cc021a4bf472ae044f",,2022-10-01T11:21:37.318210Z,,,,,,,,,7z.exe
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/a1e1d1f0fff4fcccfbdfa313f3bdfea4d3dfe2c2d9174a615bbc39a0a6929338,,,,,,,,fet-cowrie,,cc8381959a89,a1e1d1f0fff4fcccfbdfa313f3bdfea4d3dfe2c2d9174a615bbc39a0a6929338,"SFTP Uploaded file ""7z.dll"" to var/lib/cowrie/downloads/a1e1d1f0fff4fcccfbdfa313f3bdfea4d3dfe2c2d9174a615bbc39a0a6929338",,2022-10-01T11:21:44.456316Z,,,,,,,,,7z.dll
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/6f39d02f27e3241224bb16e4753091b9d4ae2b4d0108a3fde2e3ebad0e1627bf,,,,,,,,fet-cowrie,,cc8381959a89,6f39d02f27e3241224bb16e4753091b9d4ae2b4d0108a3fde2e3ebad0e1627bf,"SFTP Uploaded file ""updates2.7z"" to var/lib/cowrie/downloads/6f39d02f27e3241224bb16e4753091b9d4ae2b4d0108a3fde2e3ebad0e1627bf",,2022-10-01T11:22:17.410976Z,,,,,,,,,updates2.7z
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/532289c36674eefaef6890cd4508ddae391ef9dcdad1257596447b046cf35f8e,,,,,,,,fet-cowrie,,cc8381959a89,532289c36674eefaef6890cd4508ddae391ef9dcdad1257596447b046cf35f8e,"SFTP Uploaded file ""zsvc"" to var/lib/cowrie/downloads/532289c36674eefaef6890cd4508ddae391ef9dcdad1257596447b046cf35f8e",,2022-10-01T11:22:23.199968Z,,,,,,,,,zsvc
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/3b0285d601232ddee79a28f3923462f3e4f8c6cedb809377ed0da07ba06b651e,,,,,,,,fet-cowrie,,3ef805a01ac3,3b0285d601232ddee79a28f3923462f3e4f8c6cedb809377ed0da07ba06b651e,"SFTP Uploaded file ""rdpcIip.exe"" to var/lib/cowrie/downloads/3b0285d601232ddee79a28f3923462f3e4f8c6cedb809377ed0da07ba06b651e",,2022-10-01T11:34:38.835922Z,,,,,,,,,rdpcIip.exe
cowrie.session.file_upload,,,,,,var/lib/cowrie/downloads/469aa49f4f628498111af193d9220fcc41825d94525246656e40b0560d4cd267,,,,,,,,fet-cowrie,,3ef805a01ac3,469aa49f4f628498111af193d9220fcc41825d94525246656e40b0560d4cd267,"SFTP Uploaded file ""upnpsetup"" to var/lib/cowrie/downloads/469aa49f4f628498111af193d9220fcc41825d94525246656e40b0560d4cd267",,2022-10-01T11:35:07.590065Z,,,,,,,,,upnpsetup
