eventid,username,input,size,compCS,width,outfile,protocol,duration,height,url,keyAlgs,ttylog,data,sensor,arch,session,shasum,message,langCS,timestamp,kexAlgs,encCS,password,version,dst_port,macCS,destfile,client_fingerprint,filename
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,7ffa4fcb4942,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-09-30T19:04:41.306069Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,929607e8694c,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T13:12:23.653159Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,929607e8694c,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T13:12:26.872037Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,4b001ccbda61,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T13:13:03.011255Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,4b001ccbda61,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T13:13:05.859357Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,80d78d488277,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T13:13:35.356507Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,80d78d488277,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T13:13:38.434686Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,36b054ca41e5,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T13:27:57.358902Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,36b054ca41e5,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T13:28:00.957759Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,597651da68ed,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T13:30:16.864685Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,597651da68ed,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T13:30:19.903500Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,e58d45d13b8c,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T13:32:00.803219Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,d039ac662e22,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T13:55:58.914542Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,d039ac662e22,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T13:56:00.680512Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,2803a53ef40f,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:23:40.766261Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,2803a53ef40f,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T14:23:44.935564Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,2ce3f233b23a,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:26:56.619746Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,2ce3f233b23a,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T14:26:59.760454Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,785ce97b6daf,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:28:54.550737Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,785ce97b6daf,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T14:28:58.586224Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,bc9cac1483db,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:31:37.532824Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,7cda7f88e95c,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:32:18.111738Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,7cda7f88e95c,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T14:32:21.351300Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,64d09c61ff4b,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:33:59.882135Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,53572b66025e,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:36:06.992544Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,53572b66025e,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T14:36:09.732630Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,7d8fc8ab9728,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:41:00.831531Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,7d8fc8ab9728,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T14:41:04.296882Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,0595006dd98d,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:44:05.747430Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,0595006dd98d,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T14:44:09.351668Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,620e6fdf6dff,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:44:46.229007Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,620e6fdf6dff,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T14:44:49.155108Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,5c93f1acfffd,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:47:34.477721Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,f43b4d326016,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:47:57.594321Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,f43b4d326016,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T14:48:01.177388Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,8b55893f05ad,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:48:06.950735Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,8b55893f05ad,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T14:48:10.738749Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,ee0ade2cd52e,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:50:22.590666Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,dca397155577,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:51:38.250057Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,dca397155577,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T14:51:40.819379Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,21f97917da89,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:52:04.704950Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,21f97917da89,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T14:52:07.571262Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,92d482b9e1fa,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:53:27.297311Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,042841e9b428,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:53:46.478660Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,042841e9b428,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T14:53:48.649712Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,841e6af13b88,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:55:15.791164Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,841e6af13b88,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T14:55:18.871243Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,6265ff4b4e2f,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:56:48.512360Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,3de16cf87a7f,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:57:46.913744Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,4bed055c496c,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:58:32.412182Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,4bed055c496c,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T14:58:33.538972Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,4cf2fbc47996,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T14:59:37.855348Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,4cf2fbc47996,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T14:59:41.347880Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,c030d7d74d06,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T15:02:20.028103Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,c030d7d74d06,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T15:02:23.365302Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,62403c94c58c,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-01T15:03:25.785806Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,62403c94c58c,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-01T15:03:29.335738Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,de7bdad5dd65,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-06T16:11:33.444374Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,de7bdad5dd65,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-06T16:11:37.707074Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,d93299a8481b,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-06T16:14:55.055056Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,17db65fead99,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-06T16:36:45.997190Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,17db65fead99,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-06T16:36:48.118330Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,55e76dd42216,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-06T16:37:36.392038Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,55e76dd42216,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-06T16:37:37.309477Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,5fb2ba831066,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-06T16:43:54.773398Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,5fb2ba831066,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-06T16:43:57.660921Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,5c964c027031,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-06T16:55:34.736177Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,5c964c027031,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-06T16:55:37.889674Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,de7bdad5dd65,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-06T16:11:33.444374Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,de7bdad5dd65,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-06T16:11:37.707074Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,d93299a8481b,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-06T16:14:55.055056Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,17db65fead99,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-06T16:36:45.997190Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,17db65fead99,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-06T16:36:48.118330Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,55e76dd42216,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-06T16:37:36.392038Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,55e76dd42216,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-06T16:37:37.309477Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,5fb2ba831066,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-06T16:43:54.773398Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/2sh,,,,fet-cowrie,,5fb2ba831066,,Attempt to download file(s) from URL (http://92.207.203.157/x/2sh) failed,,2022-10-06T16:43:57.660921Z,,,,,,,,,
cowrie.session.file_download.failed,,,,,,,,,,http://92.207.203.157/x/1sh,,,,fet-cowrie,,5c964c027031,,Attempt to download file(s) from URL (http://92.207.203.157/x/1sh) failed,,2022-10-06T16:55:34.736177Z,,,,,,,,,
