eventid,username,input,size,compCS,width,outfile,protocol,duration,height,url,keyAlgs,ttylog,data,sensor,arch,session,shasum,message,langCS,timestamp,kexAlgs,encCS,password,version,dst_port,macCS,destfile,client_fingerprint,filename
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,86930845087a,,Command not found: nvidia-smi,,2022-09-30T17:14:55.486307Z,,,,,,,,,
cowrie.command.failed,,cat /proc/cpuinfo | grep name | wc -l,,,,,,,,,,,,fet-cowrie,,71e3ab8ec8e8,,Command not found: cat /proc/cpuinfo | grep name | wc -l,,2022-09-30T17:15:20.405533Z,,,,,,,,,
cowrie.command.failed,,echo root:ds234e31s123tij24jtiu233g4ji3rgg | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,128096f2f316,,Command not found: echo root:ds234e31s123tij24jtiu233g4ji3rgg | chpasswd | bash,,2022-09-30T17:15:28.090787Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,128096f2f316,,Command not found: nvidia-smi,,2022-09-30T17:15:28.093964Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,09c0541780cd,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:16:07.775412Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,09c0541780cd,,Command not found: nvidia-smi,,2022-09-30T17:16:07.792443Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,d9ad6a8ffe68,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:16:09.582192Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,d9ad6a8ffe68,,Command not found: nvidia-smi,,2022-09-30T17:16:09.599260Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,54e31505e2e1,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:16:10.981187Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,54e31505e2e1,,Command not found: nvidia-smi,,2022-09-30T17:16:10.997346Z,,,,,,,,,
cowrie.command.failed,,echo root:ds234e31s123tij24jtiu233g4ji3rgg | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,175c929f5c08,,Command not found: echo root:ds234e31s123tij24jtiu233g4ji3rgg | chpasswd | bash,,2022-09-30T17:16:15.564765Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,175c929f5c08,,Command not found: nvidia-smi,,2022-09-30T17:16:15.567827Z,,,,,,,,,
cowrie.command.failed,,echo root:ds234e31s123tij24jtiu233g4ji3rgg | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,057af59b217c,,Command not found: echo root:ds234e31s123tij24jtiu233g4ji3rgg | chpasswd | bash,,2022-09-30T17:16:59.602921Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,057af59b217c,,Command not found: nvidia-smi,,2022-09-30T17:16:59.605522Z,,,,,,,,,
cowrie.command.failed,,echo root:ds234e31s123tij24jtiu233g4ji3rgg | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,a84a1c50510e,,Command not found: echo root:ds234e31s123tij24jtiu233g4ji3rgg | chpasswd | bash,,2022-09-30T17:17:06.579297Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,a84a1c50510e,,Command not found: nvidia-smi,,2022-09-30T17:17:06.581873Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,a051e723f700,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:17:08.005057Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,a051e723f700,,Command not found: nvidia-smi,,2022-09-30T17:17:08.020392Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,fb350a4fe546,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:17:10.429780Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,fb350a4fe546,,Command not found: nvidia-smi,,2022-09-30T17:17:10.446399Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,6fcc1836e3ee,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:17:13.992688Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,6fcc1836e3ee,,Command not found: nvidia-smi,,2022-09-30T17:17:14.011376Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,b5e58416aa40,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:17:24.921571Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,b5e58416aa40,,Command not found: nvidia-smi,,2022-09-30T17:17:24.942774Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,ecf1b37a07f4,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:17:28.329899Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,ecf1b37a07f4,,Command not found: nvidia-smi,,2022-09-30T17:17:28.345801Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,6f84381ded2a,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:17:31.252068Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,6f84381ded2a,,Command not found: nvidia-smi,,2022-09-30T17:17:31.269213Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,f09b9363428b,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:17:43.255962Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,f09b9363428b,,Command not found: nvidia-smi,,2022-09-30T17:17:43.283520Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,653f16364d7a,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:17:44.590226Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,653f16364d7a,,Command not found: nvidia-smi,,2022-09-30T17:17:44.606675Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,271ae7c8a18f,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:18:08.672918Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,271ae7c8a18f,,Command not found: nvidia-smi,,2022-09-30T17:18:08.688216Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,f5e43693a746,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:18:11.087613Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,f5e43693a746,,Command not found: nvidia-smi,,2022-09-30T17:18:11.103988Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,aeaa5aa91fde,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:18:11.653901Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,aeaa5aa91fde,,Command not found: nvidia-smi,,2022-09-30T17:18:11.670053Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,a581c736718a,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:18:12.199716Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,a581c736718a,,Command not found: nvidia-smi,,2022-09-30T17:18:12.215453Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,278f0e28e7f8,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:18:15.695926Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,278f0e28e7f8,,Command not found: nvidia-smi,,2022-09-30T17:18:15.712898Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,ac05c0886d4d,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:18:18.171056Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,ac05c0886d4d,,Command not found: nvidia-smi,,2022-09-30T17:18:18.187326Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,7465756423f9,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:18:21.869406Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,7465756423f9,,Command not found: nvidia-smi,,2022-09-30T17:18:21.885628Z,,,,,,,,,
cowrie.command.failed,,echo root:ds234e31s123tij24jtiu233g4ji3rgg | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,a9c271d2caf7,,Command not found: echo root:ds234e31s123tij24jtiu233g4ji3rgg | chpasswd | bash,,2022-09-30T17:18:46.144496Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,a9c271d2caf7,,Command not found: nvidia-smi,,2022-09-30T17:18:46.147101Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,6090f5fcc5e7,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:19:27.566677Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,6090f5fcc5e7,,Command not found: nvidia-smi,,2022-09-30T17:19:27.583089Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,8250e8044068,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:19:28.200917Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,8250e8044068,,Command not found: nvidia-smi,,2022-09-30T17:19:28.216660Z,,,,,,,,,
cowrie.command.failed,,echo root:ds234e31s123tij24jtiu233g4ji3rgg | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,1192be2928b0,,Command not found: echo root:ds234e31s123tij24jtiu233g4ji3rgg | chpasswd | bash,,2022-09-30T17:19:29.993725Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,1192be2928b0,,Command not found: nvidia-smi,,2022-09-30T17:19:29.996809Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,d2f2a66545f0,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:19:32.064766Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,d2f2a66545f0,,Command not found: nvidia-smi,,2022-09-30T17:19:32.081239Z,,,,,,,,,
cowrie.command.failed,,cat /proc/cpuinfo | grep name | wc -l,,,,,,,,,,,,fet-cowrie,,cc1872b61a63,,Command not found: cat /proc/cpuinfo | grep name | wc -l,,2022-09-30T17:19:37.950644Z,,,,,,,,,
cowrie.command.failed,,echo root:ds234e31s123tij24jtiu233g4ji3rgg | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,e7cb8628d173,,Command not found: echo root:ds234e31s123tij24jtiu233g4ji3rgg | chpasswd | bash,,2022-09-30T17:19:53.276807Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,e7cb8628d173,,Command not found: nvidia-smi,,2022-09-30T17:19:53.279897Z,,,,,,,,,
cowrie.command.failed,,echo root:ds234e31s123tij24jtiu233g4ji3rgg | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,f7385a8bde78,,Command not found: echo root:ds234e31s123tij24jtiu233g4ji3rgg | chpasswd | bash,,2022-09-30T17:20:31.852996Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,f7385a8bde78,,Command not found: nvidia-smi,,2022-09-30T17:20:31.856593Z,,,,,,,,,
cowrie.command.failed,,echo root:ds234e31s123tij24jtiu233g4ji3rgg | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,7f1b2e95d539,,Command not found: echo root:ds234e31s123tij24jtiu233g4ji3rgg | chpasswd | bash,,2022-09-30T17:20:58.890045Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,7f1b2e95d539,,Command not found: nvidia-smi,,2022-09-30T17:20:58.892896Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,6ee01e6cb33f,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:21:04.643328Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,6ee01e6cb33f,,Command not found: nvidia-smi,,2022-09-30T17:21:04.659773Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,f9924c93337a,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:21:07.321410Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,f9924c93337a,,Command not found: nvidia-smi,,2022-09-30T17:21:07.337025Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,ea7319c45d79,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:21:11.150266Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,ea7319c45d79,,Command not found: nvidia-smi,,2022-09-30T17:21:11.166780Z,,,,,,,,,
cowrie.command.failed,,cat /proc/cpuinfo | grep name | wc -l,,,,,,,,,,,,fet-cowrie,,e5d08ff297d9,,Command not found: cat /proc/cpuinfo | grep name | wc -l,,2022-09-30T17:22:52.602188Z,,,,,,,,,
cowrie.command.failed,,./upnpsetup,,,,,,,,,,,,fet-cowrie,,5e03ee41ba3e,,Command not found: ./upnpsetup,,2022-09-30T17:24:16.396130Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,dc6b3cee6cb5,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:25:18.092902Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,dc6b3cee6cb5,,Command not found: nvidia-smi,,2022-09-30T17:25:18.109067Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,b2bc4fd13bf4,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:26:43.438369Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,b2bc4fd13bf4,,Command not found: nvidia-smi,,2022-09-30T17:26:43.454825Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,cc557688c4e1,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:27:00.872340Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,cc557688c4e1,,Command not found: nvidia-smi,,2022-09-30T17:27:00.888520Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,7e6001a814d2,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:27:15.566622Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,7e6001a814d2,,Command not found: nvidia-smi,,2022-09-30T17:27:15.584714Z,,,,,,,,,
cowrie.command.failed,,cat /proc/cpuinfo | grep name | wc -l,,,,,,,,,,,,fet-cowrie,,1805a228d320,,Command not found: cat /proc/cpuinfo | grep name | wc -l,,2022-09-30T17:27:22.575883Z,,,,,,,,,
cowrie.command.failed,,/ip cloud print,,,,,,,,,,,,fet-cowrie,,5e28785a1a06,,Command not found: /ip cloud print,,2022-09-30T17:27:24.646274Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,cc0e792d17cd,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:27:33.053648Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,cc0e792d17cd,,Command not found: nvidia-smi,,2022-09-30T17:27:33.070206Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,42f1873634f0,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:28:11.236072Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,42f1873634f0,,Command not found: nvidia-smi,,2022-09-30T17:28:11.252010Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,94b2784bc498,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:29:05.903595Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,94b2784bc498,,Command not found: nvidia-smi,,2022-09-30T17:29:05.918953Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,2ace49895ae5,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:30:35.034534Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,2ace49895ae5,,Command not found: nvidia-smi,,2022-09-30T17:30:35.050617Z,,,,,,,,,
cowrie.command.failed,,/ip cloud print,,,,,,,,,,,,fet-cowrie,,cc31aac99c4f,,Command not found: /ip cloud print,,2022-09-30T17:31:18.908496Z,,,,,,,,,
cowrie.command.failed,,cat /proc/cpuinfo | grep name | wc -l,,,,,,,,,,,,fet-cowrie,,de6606be9c8f,,Command not found: cat /proc/cpuinfo | grep name | wc -l,,2022-09-30T17:33:45.537355Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,687af697eb22,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:34:41.138771Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,687af697eb22,,Command not found: nvidia-smi,,2022-09-30T17:34:41.159898Z,,,,,,,,,
cowrie.command.failed,,cat /proc/cpuinfo | grep name | wc -l,,,,,,,,,,,,fet-cowrie,,84b91bb52151,,Command not found: cat /proc/cpuinfo | grep name | wc -l,,2022-09-30T17:35:32.012907Z,,,,,,,,,
cowrie.command.failed,,cat /proc/cpuinfo | grep name | wc -l,,,,,,,,,,,,fet-cowrie,,3eeb66c22291,,Command not found: cat /proc/cpuinfo | grep name | wc -l,,2022-09-30T17:36:03.356369Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,56609e019d76,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:36:14.797277Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,56609e019d76,,Command not found: nvidia-smi,,2022-09-30T17:36:14.813318Z,,,,,,,,,
cowrie.command.failed,,cat /proc/cpuinfo | grep name | wc -l,,,,,,,,,,,,fet-cowrie,,1f73c344885d,,Command not found: cat /proc/cpuinfo | grep name | wc -l,,2022-09-30T17:36:18.502787Z,,,,,,,,,
cowrie.command.failed,,cat /proc/cpuinfo | grep name | wc -l,,,,,,,,,,,,fet-cowrie,,50b9812f284d,,Command not found: cat /proc/cpuinfo | grep name | wc -l,,2022-09-30T17:36:20.798547Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,b8b4496c5149,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:36:24.651099Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,b8b4496c5149,,Command not found: nvidia-smi,,2022-09-30T17:36:24.670276Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,a3e3ff2bcc96,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:36:42.224024Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,a3e3ff2bcc96,,Command not found: nvidia-smi,,2022-09-30T17:36:42.240586Z,,,,,,,,,
cowrie.command.failed,,echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,,,,,,,,,,,fet-cowrie,,919119f5a426,,Command not found: echo root:d9s23491e319s12212246jti6u3j6ig23r3 | chpasswd | bash,,2022-09-30T17:37:08.389587Z,,,,,,,,,
cowrie.command.failed,,nvidia-smi,,,,,,,,,,,,fet-cowrie,,919119f5a426,,Command not found: nvidia-smi,,2022-09-30T17:37:08.406956Z,,,,,,,,,
